0.6,0,1,1,0.1809569378,0.1809569378,0.0,0.1809569378,0.1809569378,0.0,8.48621823079884
0.5,0,1,1,0.1809569378,0.1809569378,0.0,0.1809569378,0.1809569378,0.0,8.563923878595233
0.4,0,1,1,0.1809569378,0.1809569378,0.0,0.1809569378,0.1809569378,0.0,8.74160598218441
0.3,1,2,3,0.2580231065,0.4694055944,0.45031949005676364,0.2060728745,0.1809569378,0.1387951023340096,8.713447149842978
0.2,1,4,5,0.2580231065,0.4694055944,0.45031949005676364,0.2060728745,0.1809569378,0.1387951023340096,14.65996609814465
0.1,1,7,8,0.6267482517,0.6267482517,0.0,0.5559440559,0.1809569378,2.072245047130765,15.38552556745708
0.09,1,8,9,0.7991902834,0.7991902834,0.0,0.7991902834,0.1809569378,3.416466663926936,16.36884064786136
0.08,1,8,9,0.7991902834,0.7991902834,0.0,0.7991902834,0.1809569378,3.416466663926936,16.374445447698236
0.07,1,8,9,0.7991902834,0.7991902834,0.0,0.7991902834,0.1809569378,3.416466663926936,15.87089366838336
0.06,1,8,9,0.7991902834,0.7991902834,0.0,0.7991902834,0.1809569378,3.416466663926936,15.834969157353044
0.05,2,6,15,0.7991902834,0.7991902834,0.0,0.7991902834,0.1809569378,3.416466663926936,23.63724059984088
0.04,2,12,21,0.7991902834,0.7991902834,0.0,0.7991902834,0.1809569378,3.416466663926936,32.703729985281825
0.03,2,17,26,0.7991902834,0.7991902834,0.0,0.7991902834,0.1809569378,3.416466663926936,39.49349856004119
0.02,2,23,32,0.7991902834,0.7991902834,0.0,0.7991902834,0.1809569378,3.416466663926936,48.91928203962743
