0.2,0,1,1,0.1363636364,0.1363636364,0.0,0.1363636364,0.1363636364,0.0,18.830786572769284
0.1,0,1,1,0.1363636364,0.1363636364,0.0,0.1363636364,0.1363636364,0.0,18.743498707190156
0.09,0,1,1,0.1363636364,0.1363636364,0.0,0.1363636364,0.1363636364,0.0,18.714369170367718
0.08,0,1,1,0.1363636364,0.1363636364,0.0,0.1363636364,0.1363636364,0.0,19.26164823397994
0.07,1,2,3,0.1538616104,0.1363636364,-0.12831847596578175,0.1428493142,0.1363636364,0.047561637187316944,39.20469327457249
0.06,1,3,4,0.1455103359,0.1455103359,0.0,0.1434940555,0.1363636364,0.05228974005272279,39.40080250054598
0.05,1,5,6,0.1806364859,0.1806364859,0.0,0.1712550607,0.1363636364,0.25587044479843457,33.38041478767991
0.04,1,6,7,0.1636343709,0.3175407925,0.48468236281799926,0.1434940555,0.1363636364,0.05228974005272279,64.91287520714104
0.03,1,8,9,0.3425101215,0.3619422572,0.05368849675174104,0.3425101215,0.1363636364,1.5117408903302025,48.797364220023155
0.02,1,9,10,0.323272091,0.3619422572,0.10684070575001106,0.2894649934,0.1363636364,1.1227432843672684,64.54932693950832
0.01,1,10,11,0.645979021,0.645979021,0.0,0.3425101215,0.1363636364,1.5117408903302025,29.196763392537832
0.009,1,11,12,0.645979021,0.645979021,0.0,0.3425101215,0.1363636364,1.5117408903302025,31.915967635810375
0.008,1,11,12,0.645979021,0.645979021,0.0,0.3425101215,0.1363636364,1.5117408903302025,30.84563133493066
0.007,1,11,12,0.645979021,0.645979021,0.0,0.3425101215,0.1363636364,1.5117408903302025,31.894884057343006
0.006,1,11,12,0.645979021,0.645979021,0.0,0.3425101215,0.1363636364,1.5117408903302025,31.53760069422424
0.005,1,11,12,0.645979021,0.645979021,0.0,0.3425101215,0.1363636364,1.5117408903302025,32.74504237808287
0.004,1,11,12,0.645979021,0.645979021,0.0,0.3425101215,0.1363636364,1.5117408903302025,31.83248425088823
0.003,1,11,12,0.645979021,0.645979021,0.0,0.3425101215,0.1363636364,1.5117408903302025,30.655844939872622
0.002,2,20,32,0.645979021,0.645979021,0.0,0.3425101215,0.1363636364,1.5117408903302025,72.48281126841903
0.001,2,39,51,0.645979021,0.645979021,0.0,0.3425101215,0.1363636364,1.5117408903302025,112.23593886941671
