0.2,0,1,1,0.1809569378,0.1809569378,0.0,0.1809569378,0.1809569378,0.0,9.014724278822541
0.1,0,1,1,0.1809569378,0.1809569378,0.0,0.1809569378,0.1809569378,0.0,8.89905545860529
0.09,0,1,1,0.1809569378,0.1809569378,0.0,0.1809569378,0.1809569378,0.0,8.76603708602488
0.08,0,1,1,0.1809569378,0.1809569378,0.0,0.1809569378,0.1809569378,0.0,8.90934257209301
0.07,0,1,1,0.1809569378,0.1809569378,0.0,0.1809569378,0.1809569378,0.0,8.677555615082383
0.06,0,1,1,0.1809569378,0.1809569378,0.0,0.1809569378,0.1809569378,0.0,9.13701749779284
0.05,1,2,3,0.2212266532,0.4461538462,0.5041471566719847,0.2153110048,0.1809569378,0.1898466420666852,16.936474986374378
0.04,1,3,4,0.7991902834,0.7991902834,0.0,0.7991902834,0.1809569378,3.416466663926936,7.6264073718339205
0.03,1,4,5,0.7991902834,0.7991902834,0.0,0.7991902834,0.1809569378,3.416466663926936,8.750972649082541
0.02,1,6,7,0.7991902834,0.7991902834,0.0,0.7991902834,0.1809569378,3.416466663926936,12.114431304857135
0.01,1,7,8,0.7991902834,0.7991902834,0.0,0.7991902834,0.1809569378,3.416466663926936,14.01779899559915
0.009,1,7,8,0.7991902834,0.7991902834,0.0,0.7991902834,0.1809569378,3.416466663926936,13.808054383844137
0.008,1,8,9,0.7991902834,0.7991902834,0.0,0.7991902834,0.1809569378,3.416466663926936,17.15326772071421
0.007,1,8,9,0.7991902834,0.7991902834,0.0,0.7991902834,0.1809569378,3.416466663926936,16.22827246785164
0.006,1,8,9,0.7991902834,0.7991902834,0.0,0.7991902834,0.1809569378,3.416466663926936,16.11714087612927
0.005,1,8,9,0.7991902834,0.7991902834,0.0,0.7991902834,0.1809569378,3.416466663926936,16.448491729795933
0.004,1,8,9,0.7991902834,0.7991902834,0.0,0.7991902834,0.1809569378,3.416466663926936,16.27624407596886
0.003,1,8,9,0.7991902834,0.7991902834,0.0,0.7991902834,0.1809569378,3.416466663926936,16.06035016104579
0.002,1,8,9,0.7991902834,0.7991902834,0.0,0.7991902834,0.1809569378,3.416466663926936,15.714711282402277
0.001,2,12,21,0.7991902834,0.7991902834,0.0,0.7991902834,0.1809569378,3.416466663926936,32.710816632956266
