0.2,0,1,1,0.1809569378,0.1809569378,0.0,0.1809569378,0.1809569378,0.0,8.794689182192087
0.1,0,1,1,0.1809569378,0.1809569378,0.0,0.1809569378,0.1809569378,0.0,8.924617866054177
0.09,0,1,1,0.1809569378,0.1809569378,0.0,0.1809569378,0.1809569378,0.0,9.17195451632142
0.08,0,1,1,0.1809569378,0.1809569378,0.0,0.1809569378,0.1809569378,0.0,8.693363463506103
0.07,0,1,1,0.1809569378,0.1809569378,0.0,0.1809569378,0.1809569378,0.0,8.554900281131268
0.06,0,1,1,0.1809569378,0.1809569378,0.0,0.1809569378,0.1809569378,0.0,9.060607811436057
0.05,1,2,3,0.2580231065,0.4694055944,0.45031949005676364,0.2060728745,0.1809569378,0.1387951023340096,8.433370621874928
0.04,1,3,4,0.412145749,0.4694055944,0.1219837302390702,0.412145749,0.1809569378,1.2775902046680192,7.988717198371887
0.03,1,4,5,0.2580231065,0.4694055944,0.45031949005676364,0.2060728745,0.1809569378,0.1387951023340096,14.319265550002456
0.02,1,6,7,0.5910931174,0.620242915,0.04699738907940596,0.2459563543,0.1809569378,0.3591982561720826,12.924887029454112
0.01,1,7,8,0.6267482517,0.6267482517,0.0,0.5559440559,0.1809569378,2.072245047130765,15.284215481951833
0.009,1,7,8,0.6267482517,0.6267482517,0.0,0.5559440559,0.1809569378,2.072245047130765,15.256122766062617
0.008,1,8,9,0.7991902834,0.7991902834,0.0,0.7991902834,0.1809569378,3.416466663926936,16.704022616147995
0.007,1,8,9,0.7991902834,0.7991902834,0.0,0.7991902834,0.1809569378,3.416466663926936,16.178370770066977
0.006,1,8,9,0.7991902834,0.7991902834,0.0,0.7991902834,0.1809569378,3.416466663926936,15.483586560934782
0.005,1,8,9,0.7991902834,0.7991902834,0.0,0.7991902834,0.1809569378,3.416466663926936,16.33379560522735
0.004,1,8,9,0.7991902834,0.7991902834,0.0,0.7991902834,0.1809569378,3.416466663926936,16.141116144135594
0.003,1,8,9,0.7991902834,0.7991902834,0.0,0.7991902834,0.1809569378,3.416466663926936,16.481812035664916
0.002,1,8,9,0.7991902834,0.7991902834,0.0,0.7991902834,0.1809569378,3.416466663926936,15.671064782887697
0.001,2,12,21,0.7991902834,0.7991902834,0.0,0.7991902834,0.1809569378,3.416466663926936,33.16119661182165
