0.2,0,1,1,0.0590218261,0.0590218261,0.0,0.0590218261,0.0590218261,0.0,43.89053017646074
0.1,1,2,3,0.061961671,0.061961671,0.0,0.061961671,0.0590218261,0.04980945345572766,90.21603671647608
0.09,1,3,4,0.070430622,0.062099872,-0.13415084011767364,0.070430622,0.0590218261,0.1932979145828224,106.71407076716423
0.08,1,4,5,0.0757971179,0.111296534,0.31896245843558796,0.070430622,0.0590218261,0.1932979145828224,140.63025705702603
0.07,1,6,7,0.0776902887,0.0791909496,0.018949904093586042,0.0776902887,0.0590218261,0.31629761113067284,204.52882217429578
0.06,1,7,8,0.0859330144,0.1202099738,0.28514239140446435,0.070430622,0.0590218261,0.1932979145828224,224.92519359104335
0.05,1,9,10,0.0771829242,0.1202099738,0.35793244303993016,0.070430622,0.0590218261,0.1932979145828224,250.69059303589165
0.04,1,10,11,0.0859330144,0.1202099738,0.28514239140446435,0.070430622,0.0590218261,0.1932979145828224,321.0493253637105
0.03,1,12,13,0.0961916988,0.1653543307,0.41826925008381405,0.0790670758,0.0590218261,0.3396243563531491,327.6159855630249
0.02,1,13,14,0.0981427649,0.1653543307,0.4064699455736722,0.0865766481,0.0590218261,0.466858174691413,355.06297574937344
0.01,1,15,16,0.0952766532,0.1653543307,0.4238030972841039,0.0865766481,0.0590218261,0.466858174691413,390.0331038609147
0.009,1,15,16,0.0952766532,0.1653543307,0.4238030972841039,0.0865766481,0.0590218261,0.466858174691413,397.0367020275444
0.008,1,15,16,0.0952766532,0.1653543307,0.4238030972841039,0.0865766481,0.0590218261,0.466858174691413,396.6784448362887
0.007,1,15,16,0.0952766532,0.1653543307,0.4238030972841039,0.0865766481,0.0590218261,0.466858174691413,379.38711690716445
0.006,1,15,16,0.0952766532,0.1653543307,0.4238030972841039,0.0865766481,0.0590218261,0.466858174691413,394.02702227421105
0.005,2,11,27,0.0952766532,0.1653543307,0.4238030972841039,0.0865766481,0.0590218261,0.466858174691413,657.9110944792628
0.004,2,31,47,0.0952766532,0.1653543307,0.4238030972841039,0.0865766481,0.0590218261,0.466858174691413,1184.7684039939195
0.003,2,50,66,0.0952766532,0.1653543307,0.4238030972841039,0.0865766481,0.0590218261,0.466858174691413,1640.812337052077
0.002,2,70,86,0.0952766532,0.1653543307,0.4238030972841039,0.0865766481,0.0590218261,0.466858174691413,2166.485902843997
0.001,2,89,105,0.0952766532,0.1653543307,0.4238030972841039,0.0865766481,0.0590218261,0.466858174691413,2653.0899995937943
