0.2,0,1,1,0.1499784668,0.1499784668,0.0,0.1499784668,0.1499784668,0.0,118.49846723303199
0.1,1,2,3,0.1596415952,0.2663252241,0.40057651039445785,0.1596415952,0.1499784668,0.06443010524228153,209.4966395329684
0.09,1,3,4,0.1739879414,0.4186939821,0.5844508188836468,0.1616551307,0.1499784668,0.0778556025350702,285.4947625827044
0.08,1,4,5,0.1767772512,0.4186939821,0.5777888893617322,0.1544897654,0.1499784668,0.03007964207299137,325.5817874856293
0.07,1,6,7,0.1906492248,0.4186939821,0.5446573560867045,0.1616551307,0.1499784668,0.0778556025350702,426.93069799616933
0.06,1,7,8,0.1783796138,0.4186939821,0.5739618398494292,0.1616551307,0.1499784668,0.0778556025350702,506.0289297979325
0.05,1,9,10,0.1975129199,0.2279845956,0.13365673070939713,0.1616551307,0.1499784668,0.0778556025350702,607.7684052679688
0.04,1,10,11,0.2183727034,0.2183727034,0.0,0.1560959211,0.1499784668,0.04078888410132767,612.261695291847
0.03,1,12,13,0.2229020979,0.4186939821,0.46762526468134774,0.2121729238,0.1499784668,0.4146892439095131,777.3145588152111
0.02,1,13,14,0.2229020979,0.3805687204,0.414292121365842,0.2183727034,0.1499784668,0.4560270421433594,828.1870644837618
0.01,1,15,16,0.2229020979,0.4186939821,0.46762526468134774,0.2121729238,0.1499784668,0.4146892439095131,922.3337496425956
0.009,1,15,16,0.2229020979,0.4186939821,0.46762526468134774,0.2121729238,0.1499784668,0.4146892439095131,936.0969565790147
0.008,1,15,16,0.2229020979,0.4186939821,0.46762526468134774,0.2121729238,0.1499784668,0.4146892439095131,920.5761237218976
0.007,1,15,16,0.2229020979,0.4186939821,0.46762526468134774,0.2121729238,0.1499784668,0.4146892439095131,923.5971283726394
0.006,1,15,16,0.2229020979,0.4186939821,0.46762526468134774,0.2121729238,0.1499784668,0.4146892439095131,920.9128726776689
0.005,2,11,27,0.2229020979,0.4186939821,0.46762526468134774,0.2121729238,0.1499784668,0.4146892439095131,1605.2350590322167
0.004,2,31,47,0.2229020979,0.4186939821,0.46762526468134774,0.2121729238,0.1499784668,0.4146892439095131,2835.1473993044347
0.003,2,50,66,0.2229020979,0.4186939821,0.46762526468134774,0.2121729238,0.1499784668,0.4146892439095131,3947.0618760846555
0.002,2,70,86,0.2229020979,0.4186939821,0.46762526468134774,0.2121729238,0.1499784668,0.4146892439095131,5518.269843107089
0.001,2,89,105,0.2229020979,0.4186939821,0.46762526468134774,0.2121729238,0.1499784668,0.4146892439095131,6759.868603926152
