0.2,0,1,1,0.1499784668,0.1499784668,0.0,0.1499784668,0.1499784668,0.0,118.54252771474421
0.2,0,1,1,0.1499784668,0.1499784668,0.0,0.1499784668,0.1499784668,0.0,118.21076995506883
0.1,1,5,6,0.1957894737,0.2279845956,0.14121621601349987,0.1560959211,0.1499784668,0.04078888410132767,336.0699633471668
0.09,1,6,7,0.2328626444,0.3805687204,0.38811932794884524,0.2302971576,0.1499784668,0.5355348171888367,384.05741984024644
0.08,1,7,8,0.2301116427,0.3805687204,0.3953479874590345,0.2121729238,0.1499784668,0.4146892439095131,430.5328076519072
0.07,1,9,10,0.2302971576,0.3805687204,0.39486051991360666,0.2302971576,0.1499784668,0.5355348171888367,532.014069750905
0.06,1,10,11,0.2302971576,0.3805687204,0.39486051991360666,0.2302971576,0.1499784668,0.5355348171888367,577.3298518117517
0.05,1,11,12,0.2229020979,0.3805687204,0.414292121365842,0.2121729238,0.1499784668,0.4146892439095131,699.7897064406425
0.04,1,12,13,0.2229020979,0.3805687204,0.414292121365842,0.2183727034,0.1499784668,0.4560270421433594,772.3610743563622
0.03,1,13,14,0.2229020979,0.3805687204,0.414292121365842,0.2183727034,0.1499784668,0.4560270421433594,823.4695930648595
0.02,1,14,15,0.2229020979,0.3805687204,0.414292121365842,0.2183727034,0.1499784668,0.4560270421433594,883.9197342060506
0.01,1,15,16,0.2229020979,0.4186939821,0.46762526468134774,0.2121729238,0.1499784668,0.4146892439095131,930.5661888830364
0.009,2,8,24,0.2229020979,0.4186939821,0.46762526468134774,0.2121729238,0.1499784668,0.4146892439095131,1403.4471666924655
0.008,2,19,35,0.2229020979,0.4186939821,0.46762526468134774,0.2121729238,0.1499784668,0.4146892439095131,2201.638145117089
0.007,2,30,46,0.2229020979,0.4186939821,0.46762526468134774,0.2121729238,0.1499784668,0.4146892439095131,2974.73610140197
0.006,2,42,58,0.2229020979,0.4186939821,0.46762526468134774,0.2121729238,0.1499784668,0.4146892439095131,3769.4696861002594
0.005,2,53,69,0.2229020979,0.4186939821,0.46762526468134774,0.2121729238,0.1499784668,0.4146892439095131,4450.192116521299
0.004,2,65,81,0.2229020979,0.4186939821,0.46762526468134774,0.2121729238,0.1499784668,0.4146892439095131,5220.5534451100975
0.003,2,76,92,0.2229020979,0.4186939821,0.46762526468134774,0.2121729238,0.1499784668,0.4146892439095131,5965.067214490846
0.002,2,87,103,0.2229020979,0.4186939821,0.46762526468134774,0.2121729238,0.1499784668,0.4146892439095131,6671.229341816157
0.001,2,99,115,0.2229020979,0.4186939821,0.46762526468134774,0.2121729238,0.1499784668,0.4146892439095131,7514.355000568554
0.001,2,99,115,0.2229020979,0.4186939821,0.46762526468134774,0.2121729238,0.1499784668,0.4146892439095131,7477.807836195454
0.3,0,1,1,0.1499784668,0.1499784668,0.0,0.1499784668,0.1499784668,0.0,119.57155249640346
